,내용,별점
852,구매하실 소비자 여러분 첨부한 사진을 보시면 왼쪽부터 번 번 번 이라 생각하면어떤 제품이 제일 밝아 보이고 어떤제품이 어둡고 색상에 문제가 있다고 생각되시나요사진상의 제품중 개는 한달 개는 일전에 구매한 제품입니다마지막에 구매한 제품이 밝기가 어둡고 색상 또한 검불은 핑크색으로 나와서 제품에 대해상담을 했습니다 제품이 오래사용하다 보면 색상이 어두 질 수있다고 하여 오래 된것이 한달된 제품이다 그랬더니 다시 보내드린 제품이 또 같은 증상이면 어떻게 하실껀데요 등 조 말투더군요 교환을 원한다 했더니 제품하사 인증서를 받아서 보내라는 등 옥션 고객센터 역시 메뉴얼 내용만 말하더군요 반품해도 해외 제품이라 택배비가 더 나올거라는 둥 참 대응이 얼척없습니다전자제품이니 사용하지 않으면 하자가 있는지 모릅니다 일단 구매하고 싶은 소비자께서는 고가의 제품은아니지만 구매하실 때 신중을 기하시기 바랍니다 제눈에만 문제가 있어 보이는지 모르겠지만판매자 역시 몇개 뜯어보니 LCD 색상이 다 다르다고 합니다 전 먼저 구매한 제품의 색상은 하얗색으로밝고 예쁘게 잘 나오는데 복불복 인가봅니다,3
853,샤오미 시계 대용겸 삿는데손목을 들면시계가 나올때도 있고안나올때도 있고 해서그냥 버튼 누릅니다 습관적으로요시계가 나올때도한템포 두템포늦게나와서그닥 별로입니다걷는걸이대비 앉아서 손만움직이는것도카운트 올라가는겉같아요,3
854,두 개를 샀습니다 두 개를 포장 풀자마자 핸드폰 미핏과 연동하면서 충전했는데 한 기기에서 이상하게 어제부터 충전이 되어 있다고 나오는 겁니다 게다가 충전상태도 퍼센트 다른 한 개는 정상적으로 오늘 충전한 것이라고 뜨고 충전도 제대로 안 된 상태였는데 하나는 어제부터 충전이 이미 되어있었다 포장박스가 가위 없이는 뜯을 수 없는 비닐 상태던데 누가 뜯어서 한 번이라도 사용한 제품을 새상품처럼 포장해서 보내 준 것인가요 별다른  이상이 없기에 반품은 하지 않았습니다만 상당히 찝찝하네요 게다가 두 개나 샀는데 이런 식으로 보내준다는 건 구매자를 기만하는 행위라고 보여지네요 기분이 나쁘다 보니 제가 여성에다가 나이가 좀 있어서 이런 거 모를 거라고 생각한 건가라는 생각까지 드네요 게다가 여우미가 샤오미 정식 총판이라면서요 총판이니까 다른 사람이 뜯어본 물건 다시 새포장할 수 있어서 이렇게 보낸건가 하는 생각이 듭니다 총판이라 믿고 샀는데 실망이에요,3
855,구성에 충전기가 없는줄알고 쓸데없이 하나 더 시켰네요 구성 설명도 없고 추가구매에 충전기가 있어서 또구매 했다는 따라오는 스트랩은 본품이랑 질이 다름 설명으론 정품이라는 것이 없다는데가품임 좀 똑같이 만들어서 같이 보내줬음 하는 바람시계로 보기 좋고 정확한지 모르겠지만 만보기로도괜찮은거 같고 방수는 된다고 하는데샤워할때 물 맞으니 발걸음수 휙휙 올라감 다음에 또 산다면 본품만 하나 든걸로 하고싶음,3
856,   위사진은   비교위해 빌려옴 액정  글씨 색상 글씨가   누래서   하얗고  밝지  않아  잘 안보임   박스를 오픈했을때  처음부터 액정에 지문이 더덕 더덕있었고  구림 엑서세리  상품은 타사 보다 더 비쌈 카카오 등  메세지 동기화 했는데  안되고 전화수신 기능은 진동만  수면기록은  잘 되는것 같음,3
857,세트로 시켰는데 첫번째 에서 액정필름만 왔어요 분명 오이죠 선물하려고 시켰는데 결국 못줬어요 그래도 빨리 처리되서 하루만에 재 왔네요 그런데 화이트스트랩으로 시켰는데 블루로 왔어요 더이상 연락하기 싫어서 그냥 받습니다  사실 분들은 참고하세요,3
858,제외 만족 빠른일것같아서 구매했는데 택배사에서 문제가있었는지 해외한것마냥이 늦게왔습니다 받는데 일걸렸네요 물건은 보냈다고는 뜨는데 택배사에서 늦게온거니택배사 문제일수있는데 좀 아쉽네요,3
859,안녕하세요추석 바로 전에 받았는데 개중 셋트가 작동이 되질않아 연휴로 인해 보내질 못했어요선물한 것인데 안된다고 하니 교환해주시던지 고쳐주세요추석 선물로 주었다가 낭패네요 개는 잘 되고 있어요 연락주시길 바랍니다보낼 주소를 올려주세요,3
860,잘받았어요 근데 연결해제하고 다시연결할려면 고생좀하겠네요 초기화가 안되거든요 방법은 검색좀하면 나와있으니 재구매할필요없어요 페어링 안되는 상황생기면 제말 이해할거고  제품은 정말 가성비좋아요문자 전화 알려주고 심박 만보기 수면기능 알람기능까지 좋네요 저는 가죽끈 하나 구매해서 쓰고있는데 나름 괜찮네요,3
861,미밴드 공식수입품에는 국내 전기 인증마트도 붙어있고한데 이제품의 박스에는 중귁어만잔뜩있네요물품 구매하려는분들 참고하세요 원하신다면 겉 상자 사진이라도 찍어서 올리고싶네요즉 네이버 검색에서 보여지는 정품박스와 제가 받은 박스는 틀립니다그리고 저 꼼꼼사용기 몇년만에 작성하는것입니다 저와같은분이 없기를 바라면서,3
862,구매하지 마세요밴드가 잘 풀립니다밴드가 잘 풀리는 와중에 밴드를 잡아주는 꼭지가 빠져 연락했더니 원 이라고합니다일주일도 사용 못 했는데판매처는 서비스센터에 연락하라고 하고서비스센터는 인터넷에서 구매하는게 싸고 빠르다고합니다한국 사오미의 서비스 실태입니다,3
863,은 빠르고 좋아요  빠르고 좋지만 기능적으로 시계 심박수 알림블루투스 거리가 좀 떨어 지는거 같아요 실질적으로 얼마인지는 모르겠지만거실에 두고 작은방에 있으면 알람이 안 울려요보스 이어폰은 m은 되는거 같으데요제가 잘못 사용하는가 연구를 해야봐겠어요,3
864,정말 웃긴것이 미밴드보다 하루 먼저 산 최신폰에서는 인식페어링이 안되어서 네이버며 인터넷 온 사방을 뒤져서 나오는대로 미친년처럼 뻘짓 하다 하다 안되어서  열불난 상태에서 밑져도 본전이란 생각으로 예전에 쓰던 핸드폰으로 해보니 인식이 되네 우와 구형폰은 인식이 되고 최신폰은 안되는것  그냥 시간만 제대로 나오면 다른 기능 다 포기하고 만보기로만 쓸랍니다 ,3
865,샀다가 하루만에 분실했지만 기본 스트랩으로 끼고 다니다가 받은지 하루만에 시내나갔다가 집에오니 사라진 나의 첫번째 미밴드  하지만 업체측에서도 다른 처리는 안되고 그냥 동일제품 재구매시 비 무료로 해주겠다고 해서 막 재구매 했습니다 스트랩분실 진짜 안되도록 신경써야할 듯 하고 그래서 다른 메탈스트랩 찾아보니 있어서 그거 믿고 다시 써보렵니다 다들 잘 구매하시고 분실 안되도록 조심 하시길,3
866,제가 월일미밴드개를 구매해서가족들끼리사용중인데요그중 한개가 별다른 이유도 없이 충전도 안되고 먹통이 되어 버렸네요AS하려고 판매자에게 전화해도 안 받고 자꾸 회피하네요좀 기분나쁘네요 빠른 답신 부탁드립니다 ,3
867,시계차기가 번거룹고 특히 여름에 또는 운동시 번거러웠고 거치장스러웠느는데 해결되어 만족하고 알림 기능과 핼스 케어 기능까지 좋네요 가격대비 만족하고 있으나 기간이 좀 길었던 것 같구요 내구성이나 그런것들은 아직 모르겟네요,3
868,도 빠르고 다 좋은데같은 판매자에게서 체중계와 함께 구매했습니다비가 각각 붙더군요은 한박스에 같이왔고비는 언급이 없었습니다좀 실망스럽네요묶음하기위해서 알아봤는데 쇼핑몰 내에서 해결할 수 있는 방법도 없었구요어쨌든 제품은 잘쓰겠습니다만뒷맛은 씁쓸하네요 ,3
869,주문내역에  완료라고 나왔다 헐받지도 못했는데 혹시나 해서 경비실까지 찾아가 택배온게 있는지 확인했으나 없단다  이거모야헛걸음에 화도나고 정확하게 알아보기위해 택배기사에게 전화를 했다 송장번호를 찍어주면 확인해보겠단다 하지 않은 물건을 완료라고 등록하고서 하는 말이 신뢰가 가지 않는다,3
870,걸음을 잘 인식 못하는것같아여 싼맛에 쓰긴하는데 정확한 측정이 아쉽네여,3
871,무난합니당 문자 깨짐현상,3
872,그냥보통,3
873,타이트 하게 차야 축정 된다는데 답답해요만보기 기능은 좀 정확하지않은것같구요,3
874,사용해본결과 수면체크 맥박 날씨 걸음수기능들이 있어좋습니다근데 아이폰이라 날씨지원은 안하네요그게좀아쉽군요,3
875,가격만족도성능사용편의성 등  상태  그 외 도움이 될 만한 사용후기   앱을다운받아 자료를 업로드하면서 자꾸 정지되어서 삭제하고 다시 다운받아실시하여도 처리가 안되어서 사용할수가없어서 반품처리합니다옥션 안드로이드 앱으로 작성,3
876,좋아요 잘받았어요 추천,3
877,한글패치 힘듬,3
878,소소,3
879,가성비 좋음,3
880,구매한 값 딱 거기까지입니다,3
881,저렴하게 잘 샀어요,3
882,상품평을 보고 구매했는데 추천할 마음은 없네요한글설명서도 없어요 영어랑 중국어 뿐이네요,3
883,잘받았습니다  지인부탁으로 구매대행했어요근데 액정필름 작은거 한개에 원이나 하나요 그나마도 불량이라 못붙였어요필름때문에 별점 깍습니다,3
884,스크레치가 쉽게 생겨서 아쉬움 ,3
885,속 업데이트 안하면 전화도 날씨도 안됩니다 그 외에 충전하면 오래 지속되는 점은 최고입니다,3
886,가격이 별로네요 보통입니다,3
887,기본적으로 밴드 커버가 포함해서 오는근요,3
888,가격대비 튼튼하고 좋네요,3
889,아이들 주려고 미밴드로 샀는데 확실히 버전이 좋네요,3
890,밴드 쓰다가 아이들 사주려고 밴드로 샀는데 확실히 이 좋네요 ,3
891,좋아요좋요짛아종,3
892,사이즈도 만족하고 좋아요,3
893,지난번에 사용하던 제품이 고장나서  as받으려 했더니 상자에 붙어있는 kc마크가  있어야 한다느느데이번에 다시 구매하면서 보니 비닐에 붙어있는거 잘 떼어서 붙여두었는데버리지말고 보관 필요합니다,3
894,배터리 오래가고 가볍고 딱 필요한정보만 나오내요,3
895,혼자 지 갈길 감 수평유지데스 드라이로 지져야 하는건가요,3
896,그냥 그래요 싼맛에 사용해요만보계 기능도 약하고 심박수 측정도 정확하지 않아요 그냥 사용합니다,3
897,자물류 뭐 이런거 잘몰라요개당 택배비가 븥는다고 설명을해놓으시지 택배비설명에 개까지 원이라고 해놓고 이건 무슨경우인지 ,3
898,이 정말 실망스럽습니다 제품이 왔는데 이상한 냄새가 나는 액체에 상자가 젖어있었습니다다 마른후에 보니까 이상한 결정같은게 생겨있더라구요 굉장히 실망스러웠습니다,3
899,감스히 잘 쓰겠습니드 많이파세요,3
900,나름 괜찮긴한데 불편하기도 하네요,3
901,심박수는 눌러야 체크하나봐요  계속 해주는건줄 알았는데글고 엄청 잘빠져요어머니 사드렸는데 자꾸 툭툭 떨어져서 무서워서 못하고 다니시겠데요큰일이네염,3
902,아이폰를 쓰신다면 이제품은 지원안됩니다 참고하시길 에효,3
903,충전단자가 좀 안맞는듯합니다 싸고 좋아요,3
904,수면시간때문에 산건데 음정확한지는 모르겠어요조금 오류가 나요그럭저럭 쓸만요,3
905,그냥 그럭저럭 쓸만은 해요,3
906,포장은 잘되어 있었는데 왼쪽액정에 작은 기스가 있네요 잘안보여서 그냥 씁니다 나머지 기능은 좋습니다,3
907,그런대로 괜찮네요 감사합니다 많이 파세요,3
908,기능은 괜찮아 보이는데 사용하기가 썩 편리해 보이진 않네요,3
909,비만 낱개가아니면정말좋을텐데 이유를모르겠네요,3
910,사용설명서가 한글로 번역되어 오면좋을걸하는생각,3
911,가성비 하면 샤모이 미밴드죠새로 나온 을 사려고 했지만 iOS에선 한글 지원이 안되서 그냥 더 저렴한  를 구입 와이프 선물했습니다아직까진 쓸만 하네요 아마 달 견디면 본전 뽑은듯,3
912,연말 연휴 감안해서 다 봐도 은 좀 많이 아쉽네요 에효,3
913,이 주문한지 일만에 되었네요 성탄절과 주말이 끼어 있어 그랬나봅니다 어쨌든 받았으니 마음은 좋습니다만 한글매뉴얼이 없고 또한 kc인증마크도 없네요,3
914,성능에 비해 금액이 비싸다 밧데리는 매우 오래간다 처음 도착해서 완충한 이후 거의 주일이 지났는데 아직도  이상 남았다 밧데리는 매우 만족스럽다,3
915,도 빠르고 제품도 좋고 몬하는게 없네요 번창하세요사장님,3
916,한글  메뉴얼  보내준다고  하구선  안보내주시고  물건은  그리  나쁘지는  안으네요,3
917,첨엔 좋은거 같았는데 쓰다보니 썩살까말까 고민한다면 안사도 될거같음,3
918,나쁘진않은데 감도가 낮아서 전굼한것에 비해 도보수가 안올라갑니다,3
919,잘 받았습니다가격  다 마음에 들어요한가지 아쉬운 점은 완전 방전되서 이되었네요누가 쓰던건 아니겠죠,3
920,아버지 만보기용도로 사용하고 있습니다 괜찮습니다,3
921,삼성기어핏 쓰다가 이거보니 장난감 같은 기분이 드네요 딱 가격만큼 인듯 이라는 느낌이네요,3
922,심플하고 가벼워요 착용굿,3
923,제품 자체는 만족합니다만 개 샀을때와 마찬가지로 개도 개에 묶어보내는데 개당 비를 받는건 이해가 안갑니다,3
924,구매하고 바로 와서 좋아요  많이 파세요,3
925,아직까지도 잘 작동합니다 만족,3
926,최고의상품감사헙니다,3
927,가성비 괜찬네요 가성비 짱입니다,3
928,잘받았습니다 주위에서 몇분이 쓰고 계셔서 겸사겸사 저도 필요해 의해 사서 착용했는데가격대비 너무 괜찮아서 만족하네요다른 스트랩도 구매할 예정입니다,3
929,액정필름이 터치부분이 뚫려있지 않아서 밑에 잘랐어요다시 제대로 오려서 붙어야 할것 같아요그리고 완충이 안돼요 그냥 귀찮아서 씁니다,3
930,그저 그래요스마트폰에 다 있는기능이긴 하나 단지 손목에 찰 수 있다는 것 뿐 휴대성 용이 하다는점은 장점이겠네요,3
931,비가 왜 개당 원이 붙는지는 이해가 안가네요 어차피 한 박스에 오던데,3
932,이게잘떨어져야되는거 아닌가요,3
933,생각보다 많이 작음,3
934,그런데  같이구매한  스트랩  사이즈가이상한데 밴드 에 맞는건지 잡아땡겨서 억지로 껴서 사용하는건지 희안하네요 흠 뭔가 알수없는 추가 구매 스트랩은 어찌할지 고민중반품신청  생각중,3
935,적절한 시간에 잘 됐고 상품 괜찮네요,3
936,싫증나네요 그냥 그런듯,3
937,저렴하게 구매했어요 ,3
938,아들 생일선물로 날짜 맞춰서 약간 여유를 가지고 주문을 했는데 너무 늦게 도착했네요 그리고 조회시스템 문제인지 뭔지는 모르겠는데 조회도 몇일을 같은 화면만 보여주더군요,3
939,괜찮아요  가격대비  괜찮아요 다른기능은 별로없고  그냥  시계차고    만보기  차고  다닌다고  생각하면되요,3
940,밴드는 잘되는데 은 겁나 느리네,3
941,품질만족 밴드는 맘에들지만 필름은 왜 그렇게 장애같은지모르겠음 붙였더니 누르는부분 계속 뜨고 땔라그래도 안때지고필름은 사지마세요,3
942, 심박수 같은 측정이 제대로 원활하게 되지 않고 있습니다 그냥 비싼거 사서쓰세요 애플워치 같은거,3
943,구냥 저냥 쓸만한거 같아요,3
944,이느리네요,3
945,어떻게 보호필름에 접착력이 도 없는거죠 실망스럽네요보호필름 하나땜에 반품시켜야하나요,3
946,Nudge 오면 진동도 안울리고 팔목이 가느다란 편인데 너무 헐렁해서 심박이 안재져요  싸니까 그냥 쓰려구요,3
947,가격대비 좋아요가격대비 좋아요가격대비 좋아요가격대비 좋아요가격대비 좋아요가격대비 좋아요가격대비 좋아요가격대비 좋아요가격대비 좋아요,3
948,사자마자 슬픈 소식좀만 더 기다릴걸,3
949,도 엄청 빠르고 터치하면 반응도 빠르고 다 좋은데 이상하게 배터리가 너무 빨리 닳는게 아쉽네요,3
950,누락해놓고 보내달라하니 그냥쓰래요,3
951,잘왓어요잘왓어요잘왓어요,3
952,상세상품보기에나와있는기능 다되지는않네요만보기랑시계기능만 지대로되구요가격대비 그냥쓸려고반품이나교환은 하지않겠어요과대광고는 하지마시길바래요,3
953,충전 연결부 단자 없어짐잘 떨어짐잘 떨어지다보니 없어진거 같음AS는 어디서 받나요,3
954,한글판인줄 알고 샀다가 대박 낭패일반 미핏 앱에 연동시켰다가 한글판으로 다시 바꾸던 도중 벽돌돼서 새벽시까지 잠못자고 겨우 한글화 시켰네요방법 알려주지도 않으시고,3
955,월일에 구매했을땐 월 일 발송예정이었는데 월 일에 갑자기 업체측에서 월일에 재입고 예정일이라구 문자하나 왔네요 상품 잘 받았습니다,3
956,알람설정하면 손목 진동이 전해진다고 고등학생 아들이 스스로 일어난다고 사줬는데 못일어나네요,3
957,정품스티커 없는것 같은데 정품맞나요작동은 잘됩니다,3
958,제품은 좋은데 이 속 썩였네요,3
959,좋아용오노융,3
960,적당합니다,3
961,은 만족 합니다 다만 밴드 본체 알맹이가 옆 부분이 조금 찍혀 있어서 벌로 기분이 안좋네요 인식은 잘 되어 그냥 쓰렵니다,3
962, 빠르네요,3
963,추가밴드는 유격이 크고 딱딱하고필름은 자꾸 떨어지고 버튼쪽은 붕뜨네요장다 그러네요,3
964,아쉬운부분이있습니다 보호필름을 같이 구매했는데 바로 떨어져버려서 그냥 저리게 되었네요  또한 충전이 하나도 되어있지 않아 충전후 상태 확인이 가능하네요 ,3
965,좋은 상품 잘 받았네요,3
966,굿굿 좋아용,3
967,보호필름을 같이 구매했는데 붙이자마자 바로 떨어지는일이 생겼네요 충전이 하나도 안되어있어 많이 많이 아쉬워요 ,3
968,월일날시켰는데 오늘옴,3
969,알람용으로 괜찮은거 같네요 알람용으로 사서 잘 쓰고 있어요 전화나 카톡알림으로도 괜찮구요 다만 카톡내용까지는 안떠서 좀 아쉽긴하네요,3
970,대박  빠르고 구성품에 밴드가 들어가 있는지 머르고 추가 구매 했지만 괜찮아요,3
971,샤오미 제품은 너무나 좋습니다 그러나 보호필름은 화면이 둥그레서 붙지 않습니다 돈이 아까워요 옵션선택이었는데 제품은 만족스럽습니다 조치를 취해주면 좋겠습니다,3
972,상품이 좋아요,3
973,잘써볼께요,3
974,빠르고맘에들어요,3
975,괜찮네요오,3
976,괜찮습니다,3
977,적당한 웨어러블 디바이스 딱 가격대에 적합한 웨어러블 디바이스라고 생각합니다 이돈주고 이만큼이면 만족합니다 이가격 주고 핏빗성능을 낼순 없구요,3
978, 비르들가즈릅지리르비더해득헤,3
979,딱 저가형으로 적당함 당연히 핏빗만큼은아니지만 잘씁니다,3
980,액정필름 넣었다는데 없습니다글만 계속남기네요일하다가 기스도나고 짜증나네요,3
981,써보니까 좋네요 앞으로도 잘 써질거같아요,3
982,잘받았습니다  잘쓸꿈요,3
983,그냥그래요,3
984,한글 설명이 없어 생각보다 어려움 가격은 거의 비슷비슷함,3
985,한번 교환했어요 교환하는데 걸린 기간이 일주일 숨 넘어가는 줄 알았어요 교환했는데도 여전히 문의했던 오류랑 똑같은 현상이 반복 귀찮아서 그먕 시계와 만보기로 사용하려고 합니다,3
986, 빨라여 전에 써봣어서 주문해어여하얀색 스크랩이 서므거믄색보다 난거같아양호아후걷,3
987,제품은 좋았지만 이 왔는데 이상한 액체에 상자가 다 젖어있었습니다 상태가 굉장히 불쾌합니다,3
988,이 좀 늦긴했는데 CJ 대한통운 파업때문이니깐 이해합니다,3
989,번거로운것이 좀 있었지만 잘쓰고 있습니다,3
990,히히 좋아요 싸게 잘샀어요 ,3
991,깔끔하네요 마음에 듭니다,3
992,네 수고하셈,3
993,서비스는 기대하지 않는게 좋을거에요 Kt스카이라이프 서비스 안좋아요,3
994,일주일동안 사용했는데 지장은 없습니다단지 이게 시리얼번호라든지 그런게 어디있는지 몰라서 혹시 AS가 안될까봐 걱정이네요,3
995,시계도 이쁘고 너무너무 좋아요,3
996,진동이 생각보다 강해서 좋아요,3
997,신랑이 편하데요,3
998,njohuiouhiuh,3
999,은 매우 느렸지만 그래도 엄마가 맘에 드신다고하네요,3
1000,이 쫌 늦었는데 뭐 그럭저럭 쓸만해요,3
1001,몇일 걸렸어요 완료되는데 ,3
1002,품절이라 이 좀 느리네요,3
1003,이 좀느려요,3
1004,와  너무 오래걸린  운동하면서 사용할라고 했는데  어디가 문제였을까요  물건은 별로 문제없는거같아요  ,3
1005,이 너무 늦었서 실망이었지만제품은 만족스럽습니다,3
1006,좋아요,3
1007,빠르네요,3
1008,부모님선물로샀는데 생각보다 시계폰트가작아서 잘안보이신다네요 ,3
1009,은 생각보다 느린편이지만 밴드액정 등 구성품이 괜찮았음,3
1010,운동하려고 구매했는데 가성비좋은거같아요,3
1011,이 빨랐으면 더 좋을 듯싶습니다,3
1012,이 넘넘 느리네요,3
1013,당일출고면 머합니까 이 느린데당일출고면 머합니까 이 느린데당일출고면 머합니까 이 느린데당일출고면 머합니까 이 느린데,3
1014,은 늦게와도 괜찮은데  문제는  첫 인식할 때는 잘 안되는 문제가 있고  액정보호필름은  있으나 잘 접착이 안됨  앱알림이   진동이  안옴  ,3
1015,좋네용용용,3
1016,상품자체는만족스럽지만원래오기로한날보다조금늦게왔네용,3
1017,추가 구매 밴드 질이 너무 구려요 정품 아닌거 같아요,3
1018,가성비 쓸만합니다 굿,3
1019,이 정확합니다,3
1020,구우웃,3
1021,개를 샀습니다한 제품에 기스가 있네요액정보호필름도 같이 주문했는데 붙이면서 매우 기분이 안 좋아요 기스 안가게 하려고 보호필름을 붙이는건데 이미 나있으니 말이죠잘쓰겠습니다잘,3
1022,두개시켰는데 하나는 디스플레이가 밝고 하는 너무 어둡네요,3
1023,큰아들 선물로 사줬었는데 좋아해서이번에 작은아들 줄려고 샀습니다국내용 이라 안심되네요성능은 역시 가성비 짱입니다많이 파세요,3
1024,안녕하세요미밴드를 구매이후에 연결이 안되고 있습니다갤럭시S 에 연결하려고 하는데블루투스에 리스트에는 뜨는데 연결이 안되고 있습니다인터넷을 검색하면서 여러가지 해보고는 있지만 계속 안되고 시간만 가네요,3
1025,왜 자꾸 연결이 끊어지죠 AS를 보내야 될것같습니다,3
1026,조아요,3
1027,화이트하나 블랙하나 샀으면 하나씩 줘야되는거 아닌가요,3
1028,본품은 괜찬은데요 추가로 구매한 밴드는 실리콘 소재가 다른듯 딱딱하고 모양이 나지를 않아요,3
1029,도 빠르고 물건도 좋아요 더써보고 리뷰 다시 올리겠슴당,3
1030,스트랩이 약하네요 스트랩이 물렁해서 조금만 힘주면 미밴드본체가 앞으로 튀어나와요  미밴드는 좋아요 제기 먼저  써보고 아이 주려고 추가구입입니다,3
1031,배터리가 아예 없이 와서 당황했네요물건은 좋아요,3
1032,은 대만족가격도 대만족상품은 아직 잘 모르겠지만어플이랑 연결해보니 가성비로 쓸 만할 것 같네요,3
1033,쓸만함 하나 장만하삼,3
1034,이 늦었네요 가성비는 좋아요,3
1035,이 좀 많이늦게왔어요 제품은 괜찮네요,3
1036,뭔지는 잘 모루겠지만 상태가 괜찮네요,3
1037,처음에 불량이 와서 겨우이제야 쓰네요,3
1038,물건발송이 매우늦음 제품은 만족함,3
1039,가격대비 괜찮아요,3
1040,이 느립니다,3
1041,원래 미밴드  쓰고 있었는데 잃어버려서 다시 샀어요 다들 아시다시삐 가성비는 좋다보니 재구매 근데 역시 샤오미는 복불복이네요 전에 쓰던거 보다 배터리 소모랑 센서랑 별로네요,3
1042,잘받았습니다 잃어버리고새로구매한건데 이제 설명서도 들어있네요 많이파세요,3
1043,샤오미 미밴드 맘모기능이 살짝 안맞는거같아요,3
1044,사자마자 크립부분망가져서잃어버렷읍니다,3
1045,좋습니다만 지연이 아쉽습니다,3
1046,남편이 좋아하네요,3
1047,체중계랑 미밴드가 묶음 발송이 된 것 까지는 좋았는데이 빠른 것도 좋은데미밴드 하나가 안 왔어요,3
1048,이 너무늦었어요,3
1049,심플하진 않네요사지으도 좀 있구요손목이 작아서 그런지,3
1050,밴드는 만족 은 최악 다른 은 하루만에 왔는데 대한통운은 월요일에 들어간 물품을 겨우 전화통화를 해서 금요일 시에 받음 전화 안했음 일주일걸릴 뻔,3
1051,사용해보고 올릴께요,3
1052,이 빠르진 않음,3
1053,만족하는 제품입니다만은 불만족입니다상품 인수도 안했는데 완료에 인수확인까지 떠있고회사 별로입니다,3
1054,샤오마쓰고있다가 시계를보고싶어 로갈아탓어요 구성품 완전깔끔이네요,3
1055,이 너무 느려요 이 너무 느려요물건이 없어서 그런지 물론 판매자분은 빨리  해 주고 싶었겠지만 이 너무 느렸어요박스도 파손되어서 왔어요만 신경 써 주면 괞찮을거예요,3
1056, 잏 정도 걸림,3
1057,운동할때 좋아요,3
1058,,3
1059,잘받았습니다 잘사용하겠습니,3
1060,나쁘지 않은 가격으로 삽니다 선물용인데 괜찮아요  수고하세요,3
1061,가장 아쉬운점은 발신자 표시가 되지않아요,3
1062,포인트 를 받기위해 보통을 누르고 가야지,3
1063,선물용으로도 괜찮네요,3
1064,둏아요 둏아요,3
1065,내가 원하던 상품이다 꼭 사라 번창하시라내가 원하던 상품이다 꼭 사라 번창하시라내가 원하던 상품이다 꼭 사라 번창하시라,3
1066,아 이런 추가밴드는 샤오미처럼 말랑말랑하지 않아 사용하기 어렵겠네요 핸드폰이랑 연결은 잘되요,3
1067,한글 설명서가 없어서 약간 고생했지만 좋네요,3
1068,일하면서 필요해서 샀는데 가성비 좋네요사용하기좋고 배터리도 오래가요근데 같이주문한 컬러밴드는 질이너무안좋아요시키지말았을껄하고 후회될정도,3
1069,조잉 불량이라 교환했지만                                     좋아요,3
1070,정말빠르네여 상품은 역시 안전하게 포장되어서 왔구요근데 지난번에는 비가 묶음이였는데이번에는 개당 비가 붙네요구매하고 나서 알아서 아무튼 감사합니다많이파세요,3
1071,이빨라요,3
1072,선물용으로 또 구매,3
1073,나쁘지안타,3
1074,주문했는데분명새거인거같은데만보기가 천보이상사용되어있네요찜찜하지만그냥씁니다,3
1075,한글설명서  때문에 몇천원 더 비싸게 주고 샀는데 본품만 와서 아쉬움,3
1076,잘받았습니다 시간셋티잉 좀 느린거 말고 없네요,3
1077,도 무난하고 제품도 깔끔하게 잘 왔습니다,3
1078,떨림 강약조종기능이있으면 좋게네요,3
1079,단순한 기능이라 쓰기 편하네요 ,3
1080,날짜 확인 걸음수 확인 메신저 알림 정도까지 활용도가 높구요 나머지 수면 측정 GPS등은 크게 잘 쓰게되네요  ,3
1081,잘받았습니다 심박체크는 생각보다 부정확하네요,3
1082,가성비는 괜찮은데 큰 기대는 안하는게,3
1083,만족 만족합니다  속도   상태 만족하고 큰 고장 없이 현재 잘 사용 하고 있음 만족함,3
1084,가성비 좋은 제품 잘 받았네요,3
1085,다른 대리점 대비 가격이 비쌈,3
1086,가격이싼이유가있네요,3
1087,샤오미폰은 아니라서 그런지 잘 사용방법을 모르겟네요 그냥 걸음수체크와 시간 확인을 위해서착용히고 다닙니다 그리고 무엇보다 좋은것은 한번 충전으로 일주일은 거뜬해서 너무 좋네요,3
1088,선물용으로 산거라 오픈 못해봤는데 믿고 선물하려고 합니다 빠른 감사합니다,3
1089,음 좋긴한데 이 약간 느려요,3
1090,싸게 잘샀어요한 번 분실해서 두번째인데오래 보관한 제품인지 배터리가 방전되어있더군요그거말고는 다 좋았습니다,3
1091,가성비 좋네요 fitbit 밴드도 사용하고 있는데요가격과 성능비교했을때 샤오미도 좋아요최고의 장점은 한번의 충전으로 일 사용가능하단 사실,3
1092,국국 개째 사는거임  한개 두개 세게 선물로 넘 좋아 다들 만족해서 기분 조아 종나우우아눌,3
1093,좋아요 조옿아요,3
1094, 빠름 심박수 정확하지 않음,3
1095, 품질 모두 쏘쏘,3
1096,이뻐요 잘쓸게여,3
1097,정상작으로 잘 작동합니다 이 좀 느린게 흠이지만 만족합니다,3
1098,그저 그렇네요 만보기가 끌려서 샀지만 그냥 핸드폰으로 미피트 만보기 켜놓는거랑 차이를 모르겠어요 그다지 효용성을 못 느끼겠습니다,3
1099,가성비 굿 샤오미 밴드를 써본적이 없지만 밴드는 시계기능이 추가 되어 있어서 제 직업상 굉장히 좋은것 같아요,3
1100,은 좋은데 샤오미 밴드가 생각보다 별로임 ,3
1101,아아아앙,3
1102,감사합니다  만족 합니다,3
1103,괜찮습니다 딸아이 줬어요,3
1104,잘쓰도록 하겠습니다 ,3
1105,가성비 좋아요,3
1106,그냥 그래요,3
